wallet_id,tx_count,deposit_count,borrow_count,repay_count,withdraw_count,liquidated_count,liquidator_count,is_liquidator,account_age_days,tx_frequency,total_deposit_usd,total_borrow_usd,total_repay_usd,total_withdraw_usd,total_liquidated_usd,repay_ratio,liquidation_ratio,unique_assets,borrow_deposit_ratio,withdraw_deposit_ratio,avg_time_between_txs,std_time_between_txs,first_tx_time,last_tx_time,time_consistency,amount_volatility,repay_to_borrow_ratio,days_since_last_tx,asset_DAI_count,asset_ETH_count,asset_USDC_count,asset_BAT_count,asset_ZRX_count,asset_WBTC_count,deposits_pct,borrows_pct,repays_pct,withdraws_pct,liquidations_pct,asset_REP_count,anomaly_score,anomaly_probability,potential_bot,high_borrow_risk,high_withdraw_risk,credit_score
0x45d86264d7e87856d558438aeaaf5da5af893af2,29,0,20,9,0,0,0,False,9.873738425925925,2.937084085988482,0.0,233.15234802760764,187.5132588992075,0.0,0.0,0.8042520715982838,0.0,2,233.15234802760764,0.0,8.463204365079365,15.366281698950413,1584796638,1585649729,1.6237926505797848,1.0247390425849492,0.45,1860.9521923159366,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.3103448275862069,0.0,0.0,0.0,1,0.37236476433520216,False,True,False,70
0x45e662d2d506365029698addb74810c5c116fa1d,12,0,9,0,3,0,0,False,89.65244212962963,0.13385023000989804,0.0,29725.0865,0.0,59621.31433278849,0.0,0.0,0.0,2,29725.0865,59621.31433278849,195.60532828282828,364.10785739560663,1568401609,1576147580,1.8519734972381632,1.158963423085249,0.0,1970.9307687274063,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,3.0,1,0.4351089830886053,False,True,True,46
0x45ebdc6793d0eac7977c15ba9aca002d815c368d,4,3,0,0,1,0,0,False,29.306608796296295,0.13648798562136985,296.86949691438446,0.0,0.0,201.074384,0.0,0.0,0.0,2,0.0,0.6750418759991195,234.4528703703704,329.7905442921325,1561417520,1563949611,1.4006647860073556,0.40705431953407284,0.0,2112.1109655076734,1.0,0.0,3.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1,0.3203223983833538,False,False,False,52
0x45ec2ca047fd21f8d92e9ad7d03b839a6657bc08,4,4,0,0,0,0,0,False,73.02589120370371,0.054775093245245175,188.5072170208811,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,584.2071296296295,256.9530417886492,1559005757,1565315194,0.43908050462623666,0.8287726087986915,0.0,2096.30560673302,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.3277634913668498,False,False,False,55
0x45ecfe9998e4673c53667a7369462aa6962f18c9,3,0,1,2,0,0,0,False,0.7510648148148148,3.994329039018677,0.0,2058.699782014691,2056.5745059277,0.0,0.0,0.9989676609938185,0.0,1,2058.699782014691,0.0,9.012777777777778,5.315085971918882,1584678037,1584742929,0.5308303140128717,0.8652786380694122,2.0,1871.4475627722231,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1,0.34003420586696886,False,True,False,70
0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,4,2,0,0,2,0,0,False,121.14391203703704,0.033018580403587176,36180.858058719634,0.0,0.0,28963.37214355569,0.0,0.0,0.0,1,0.0,0.8004943277526255,969.1512962962962,838.0313436188887,1558891179,1569358013,0.8638151047349047,0.2519376257846261,0.0,2049.513720200335,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.35274003664435266,False,False,False,55
0x45f7f6a79293d44e52a2980392656328b721bb3f,5,0,3,2,0,0,0,False,14.592627314814814,0.34263877861965747,0.0,89.831025,86.42317500000001,0.0,0.0,0.962063774737069,0.0,1,89.831025,0.0,87.55576388888889,102.15279461247563,1578653674,1579914477,1.1535420183450393,0.6433907840155244,0.6666666666666666,1927.332423925891,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,1,0.3355285278728782,False,True,False,73
0x45fa51e6ae97aeeac49878601600bc3dae4a8a49,8,3,1,0,4,0,0,False,12.379421296296297,0.6462337623482818,477.18465853741475,287.1319127741748,0.0,596.9911732531893,0.0,0.0,0.0,2,0.6004624105934353,1.2484532127800976,42.44373015873016,82.67870744676854,1565294504,1566364086,1.9031217426469993,0.6178370531982644,0.0,2084.1656531138774,6.0,2.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.5,0.0,0.0,1,0.31969536573085844,False,False,True,49
0x45fbeba74005f56d3419538f2770a09b0629ecfc,7,3,1,1,2,0,0,False,134.5576388888889,0.05202231592202845,999.9387730000001,99.5375748299613,99.89144888076432,1430.1960643319912,0.0,1.0035551805577696,0.0,2,0.09944421928189337,1.428854694124224,538.2305555555556,704.1988230621369,1565574708,1577200488,1.3059327143222041,0.8651380167115738,1.0,1958.74433369022,3.0,0.0,4.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,1,0.3409241049110183,False,False,True,85
0x46015322832a58fa12e669a1abffa4b63251eee6,3,2,0,0,1,0,0,False,68.91653935185185,0.043530914758844276,697.2241569090928,0.0,0.0,703.7887741638909,0.0,0.0,0.0,1,0.0,1.0079696716301418,826.9984722222222,301.66687708255654,1561119418,1567073807,0.36433264939840826,0.8634658220013988,0.0,2075.951289729722,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,0.3378362838297019,False,False,False,52
0x460b1b265f8b3d09b555cf22738fb27782166444,8,6,0,0,2,0,0,False,48.79302083333334,0.16395787478144286,80.35284524062114,0.0,0.0,80.63661746245849,0.0,0.0,0.0,2,0.0,0.9911960328364149,167.29035714285715,429.24616026015815,1565006511,1569222228,2.55062837555085,0.9848610640426456,0.0,2051.08530595618,0.0,3.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1,0.320342691400226,False,False,False,55
0x460d8c27d294f8871427a2d7ec33cb28b05cd22e,4,2,0,0,2,0,0,False,4.385983796296296,0.9119960733502398,63.9530957443776,0.0,0.0,64.0216870971931,0.0,0.0,0.0,1,0.0,0.9856602886050256,35.08787037037037,20.119723509526523,1561548589,1561927538,0.557520388513855,0.10908621937723345,0.0,2135.5145883851387,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.3210259322511325,False,False,False,46
0x4614d44189dce23df19c5e7859a139a86293f42d,4,0,2,2,0,0,0,False,2.896574074074074,1.380941725537832,0.0,2102.3278036574156,2102.7493476098734,0.0,0.0,1.0002005129512745,0.0,1,2102.3278036574156,0.0,23.17259259259259,7.679437312272793,1582396032,1582646296,0.3176919183516156,0.05928640689945465,1.0,1895.7141485918396,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1,0.34594526562800937,False,True,False,70
0x4620963d572e094f834570873ae715d40934c9af,3,0,1,2,0,0,0,False,19.17190972222222,0.1564789342045926,0.0,24.000014530194555,24.000015954899368,0.0,0.0,1.0000000593626646,0.0,1,24.000014530194555,0.0,230.06291666666667,325.32706281815905,1578093633,1579750086,1.4079587824448638,0.8150826908461717,2.0,1929.2350976866787,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1,0.33165586112190226,False,True,False,73
0x4625bdcbbcc65666458f20944f147b409c4453f2,3,0,0,0,3,0,0,False,0.08737268518518519,34.3356735991522,0.0,0.0,0.0,18400.0,0.0,0.0,0.0,1,0.0,18400.0,1.0484722222222222,0.8212259589280431,1568381505,1568389054,0.4008968000733548,0.8518055476106934,0.0,2060.728523633425,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.3533133103990122,False,False,True,43
0x4647d498d89c41822940f3029108eaffd275d126,5,0,1,2,2,0,0,False,12.759918981481482,0.3918520178111255,0.0,166.8475203868,163.16771123871865,604.0106743412482,0.0,0.9779450774003083,0.0,3,166.8475203868,604.0106743412482,76.55951388888889,126.394020265059,1570064175,1571166632,1.6296391497003193,1.0102432326059865,2.0,2028.5806301372443,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.2,0.4,0.4,0.0,0.0,1,0.3394272082152304,False,True,True,78
0x464ac975da2341964918c541ead2a51effad407f,3,3,0,0,0,0,0,False,0.16620370370370371,18.050139275766014,7357.642854011381,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9944444444444445,0.3327330242583365,1565495324,1565509684,0.11111677990074317,1.5904140339903692,0.0,2094.0545653435893,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.3404308798695697,False,False,False,49
0x4650e8c294e74c3bdad60b087ba3f83790675630,3,0,0,0,3,0,0,False,3.163553240740741,0.9483007781773746,0.0,0.0,0.0,474.6022512863067,0.0,0.0,0.0,2,0.0,474.6022512863067,37.96263888888889,52.48048320691391,1571249141,1571522472,1.3469437569815106,0.1546486301545322,0.0,2024.4621116607636,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.32606525358926886,False,False,True,46
0x4654f56a64301b9b582f843f97332d96ead11ff8,415,91,77,153,94,0,0,False,324.9078009259259,1.277285429335117,128074.26006393187,291699.51272671454,407485.5353032333,215117.3646008387,0.0,1.3969359478669943,0.0,6,2.2775633059898195,1.679616847886607,18.83523483628556,72.18420802632549,1557264374,1585336408,3.6391909963312057,1.0904900228146204,1.9870129870129871,1864.5785931662497,158.0,56.0,114.0,31.0,36.0,0.0,0.21927710843373494,0.1855421686746988,0.3686746987951807,0.22650602409638554,0.0,20.0,-1,0.7232541372526897,False,False,True,48
0x4663450557119c1cd8497526162327725307e22c,7,3,0,0,4,0,0,False,79.42908564814815,0.08812892585731537,72.17674948770758,0.0,0.0,127.96382095618272,0.0,0.0,0.0,3,0.0,1.7486950684749725,317.7163425925926,640.8326423572447,1563543917,1570406590,2.010667658722495,0.8676880620674728,0.0,2037.377412635833,2.0,3.0,2.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,1,0.31956583058783267,False,False,True,56
0x466e776bb1360590d43f0a44df4507144b73d4ca,4,1,1,1,1,0,0,False,0.028449074074074075,140.6021155410903,2.1837520413398486,0.9973633739463347,1.001741118552694,2.2028530005883433,0.0,1.0043893175954894,0.0,2,0.3132666617864514,0.6919046998588797,0.2275925925925926,0.1403757450353824,1563730997,1563733455,0.11435043342752525,0.2654641822212515,1.0,2114.612771453355,2.0,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1,0.3510278880512203,True,False,False,67
0x46779e18b9a45e8309a9104e07219f2357c9a987,5,2,0,0,3,0,0,False,58.06695601851852,0.08610749284679943,3165.31062881669,0.0,0.0,2184.066964185534,0.0,0.0,0.0,2,0.0,0.6897829114769326,348.4017361111111,235.40365322126252,1562784929,1567801914,0.6737334961220778,1.2410575555660457,0.0,2067.52412564183,2.0,0.0,3.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,1,0.3236030725246978,False,False,False,55
0x467958706760cf7fe2c6bc5ec1bb55892fc0649c,5,0,5,0,0,0,0,False,94.02128472222222,0.0531794477683651,0.0,482.77837794282203,0.0,0.0,0.0,0.0,0.0,1,482.77837794282203,0.0,564.1277083333333,343.85627839556173,1576231428,1584354867,0.6084576518282174,1.308097375060593,0.0,1875.9390214963091,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.3442041631424075,False,True,False,49
0x467a54491b885ac859662135fe0e2e7e99060339,17,0,13,4,0,0,0,False,33.23662037037037,0.511484014035166,0.0,5346.968015859299,5517.690985471483,0.0,0.0,1.0319289303967807,0.0,1,5346.968015859299,0.0,49.854930555555555,37.60078372717979,1581178027,1584049671,0.7393734160368872,0.9923624632148202,0.3076923076923077,1879.4713826284612,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,0.0,1,0.35658329416977463,False,True,False,76
0x4685bb0077179b45095a3c2a175acd9b3cd59d1c,10,9,0,0,1,0,0,False,18.2296875,0.5485557555498414,2603.1668702045386,0.0,0.0,500.0,0.0,0.0,0.0,5,0.0,0.19199998499356097,48.6125,72.54586653684544,1559521271,1561096316,1.4622497664267158,0.7199895439397052,0.0,2145.1352136690502,3.0,0.0,3.0,1.0,2.0,0.0,0.9,0.0,0.0,0.1,0.0,1.0,1,0.32717396770649015,False,False,False,61
0x46885091faf1a59fbf97f1937f40284f068664da,9,6,0,0,3,0,0,False,23.48027777777778,0.3833004057778987,9122.90472489312,0.0,0.0,4411.889429,0.0,0.0,0.0,2,0.0,0.48355277285643533,70.44083333333333,100.16451991323501,1561686297,1563714993,1.402062591373771,0.9769864640117278,0.0,2114.8264521161686,2.0,0.0,7.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,0.31962157167960986,False,False,False,52
0x469136b018a816c42f0354c5768fe2615d903ead,6,3,0,0,3,0,0,False,38.402233796296294,0.156240911188314,2310.221188727807,0.0,0.0,4974.153041864951,0.0,0.0,0.0,1,0.0,2.1521752509559384,184.33072222222222,340.84520246050033,1564370144,1567688097,1.8391187298768916,1.238361882580452,0.0,2068.84145213684,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.32348293329394323,False,False,True,49
0x469880d6013142ce79e6b795e6a9f3f564feaf7b,30,6,13,1,10,0,0,False,84.98818287037037,0.35299025095945397,5076.725617920172,5582.444149664671,327.6010102879571,9586.975390037844,0.0,0.0586841536619109,0.0,4,1.0993985437029643,1.8880451823162223,70.33504789272031,114.41601300719626,1564120542,1571463521,1.6039242474367543,1.4802740951477495,0.07692307692307693,2025.1444151215173,14.0,12.0,2.0,2.0,0.0,0.0,0.2,0.43333333333333335,0.03333333333333333,0.3333333333333333,0.0,0.0,1,0.37258981653878415,False,False,True,56
0x46a0b4fa58141aba23185e79f7047a7dfd0ff100,18,13,0,0,5,0,0,False,29.8390625,0.60323611038383,274525.76508730254,0.0,0.0,274177.85690108995,0.0,0.0,0.0,2,0.0,0.9987290558496122,42.125735294117646,43.75085501941635,1560529084,1563107179,1.0144952827131035,0.7933588774953488,0.0,2121.8613364409957,13.0,0.0,5.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,0.2777777777777778,0.0,0.0,1,0.4091347086881645,False,False,False,52
0x46c6c9163dca35fc369595559e60db5c7e6ddf90,5,0,1,4,0,0,0,False,25.319166666666668,0.19747885330612513,0.0,99.5385471078517,130.38487901970754,0.0,0.0,1.3098933308563698,0.0,1,99.5385471078517,0.0,151.915,177.60063205859706,1578188941,1580376517,1.1614336857639673,0.9974188203148413,4.0,1921.9847392414456,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1,0.34852555449002603,False,True,False,73
0x46f2d11619c12f4c9753b24d782f04bda1b92678,6,4,0,0,2,0,0,False,53.47894675925926,0.11219368300220253,147.53464294619369,0.0,0.0,148.13866910365496,0.0,0.0,0.0,1,0.0,0.9973341313872336,256.6989444444444,426.86160152595954,1564448835,1569069416,1.6564351959073849,0.6677195220948536,0.0,2052.8539638009365,6.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,0.3181109384968281,False,False,False,52
0x46f356cab20f717562455e96e35781f36032cd8d,3,2,0,0,1,0,0,False,6.970347222222222,0.4303946280374204,8.064675231179306,0.0,0.0,8.15729835860921,0.0,0.0,0.0,1,0.0,0.8998996820703474,83.64416666666666,112.70692836462578,1565288140,1565890378,1.3315380468978069,0.46569388139260415,0.0,2089.6483851179287,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,0.3212638822770341,False,False,False,46
0x471e90fb91ec699067009f2581313944600c2e46,15,1,4,4,6,0,0,False,5.918807870370371,2.534294122823313,1.0,2.0883913481339205,2.0681897377768905,5.825597778973668,0.0,0.990326712292176,0.0,3,1.0441956740669602,2.912798889486834,10.146527777777777,23.33780984169056,1565370863,1565882248,2.0937291241688625,0.26806979036989015,1.0,2089.742482362663,8.0,5.0,2.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.4,0.0,0.0,1,0.3484599948420884,False,False,True,80
0x472dbf5a1b070f9efc2491cb3b98445e06599e21,29,11,7,3,8,0,0,False,21.939421296296295,1.3218215562001008,16880.551150815554,10310.62750561092,6855.912561,16904.482677179687,0.0,0.6649364994777567,0.0,3,0.6107630402857152,1.0013583779215114,18.805218253968253,51.85008515725696,1558716400,1560611966,2.6180012001063444,0.7504095826787884,0.42857142857142855,2150.7411166438433,19.0,3.0,7.0,0.0,0.0,0.0,0.3793103448275862,0.2413793103448276,0.10344827586206896,0.27586206896551724,0.0,0.0,1,0.38304872662663936,False,False,False,74
0x47419c4bd7cfdc402a612ddc08d25f0c7d6ed447,6,4,0,0,2,0,0,False,54.08702546296296,0.1109323344858113,7992.186529371984,0.0,0.0,8185.477332802029,0.0,0.0,0.0,1,0.0,1.0240568392497096,259.61772222222226,398.50538820203815,1564136942,1568810061,1.5290801592619343,0.7486443998440964,0.0,2055.8557578691093,6.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,0.3182707068261569,False,False,False,52
0x47486720f580b527fcc7fda72ffe1915f8c02107,6,3,0,0,3,0,0,False,93.15313657407407,0.06441006949056283,2725.105434768786,0.0,0.0,2266.749707924115,0.0,0.0,0.0,3,0.0,0.8314974465088394,447.13505555555554,573.8642420793301,1560811905,1568860336,1.2805609268123588,0.19855869185288968,0.0,2055.2738713155795,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.5,0.0,2.0,1,0.32515320275247206,False,False,False,62
0x474a89f2c8d20788f80dc2f9d09411c43fa2df2b,15,8,5,1,1,0,0,False,46.307997685185185,0.32391812969272016,93.78553208568242,44.55267162657092,3.003171710215411,7.4369133926241,0.0,0.06740721937816047,0.0,2,0.4700366252762821,0.07846042775706973,79.38513888888889,225.48956051325302,1560287620,1564288631,2.8051150203886874,0.8711514820690254,0.2,2108.187123651794,9.0,6.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,1,0.3416884413735813,False,False,False,55
0x4753141445054f3f4dcda3ae7477758c0078377b,6,5,0,0,1,0,0,False,68.5279513888889,0.08755551389462429,11083.758907137579,0.0,0.0,13059.027590878095,0.0,0.0,0.0,1,0.0,1.1781065966594246,328.93416666666667,505.4563100229856,1563607065,1569527880,1.5319914124979042,1.1167397469405693,0.0,2047.5476676560772,6.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,1,0.3226560081114456,False,False,False,52
0x47574108c81e9b1875281bc11512fc0042f84d98,7,4,0,0,3,0,0,False,63.64836805555556,0.10997925341762166,718.4622753628237,0.0,0.0,3304.0905391575207,0.0,0.0,0.0,1,0.0,4.592444457899163,254.59347222222223,215.96620649633638,1564115563,1569614782,0.8449597895386293,0.9264098020487523,0.0,2046.5418574924188,7.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,1,0.31907277816833973,False,False,True,49
0x4758a12fb01dc7cad5741246b9e2eb59ae1ef38b,39,6,23,9,1,0,0,False,229.98774305555557,0.1695742541835336,80712.08445353947,35530.478932836915,37827.75640638418,270.3066268658305,0.0,1.0646565299018287,0.0,2,0.4402071754956803,0.003348981502762739,145.25541666666666,267.4803918871074,1562725234,1582596175,1.8288580210107823,1.6342163247719623,0.391304347826087,1896.2942533475684,32.0,7.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.5897435897435898,0.23076923076923078,0.02564102564102564,0.0,0.0,1,0.41778199977856023,False,False,False,91
0x4769ab9a070691e7b2c95ffa2494d684eb04df3b,7,0,0,0,7,0,0,False,0.0175,399.99999999999994,0.0,0.0,0.0,17.889126314117313,0.0,0.0,0.0,2,0.0,17.889126314117313,0.07,0.041333856030147824,1568679195,1568680707,0.03862977199079236,0.6694979604568018,0.0,2057.3529107764584,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.36776582307080735,True,False,True,34
0x47704f12638bfed418133c750be2a6afbd71ccf5,3,3,0,0,0,0,0,False,0.7803472222222222,3.844442466850583,22.103444788425843,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,9.364166666666666,11.371455552781661,1565556382,1565623804,1.0971895684922404,1.3106388521414292,0.0,2092.7337325581357,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.32793989326713885,False,False,False,49
0x477e6fae13e7158876848ab6092e75c4069f940b,6,3,0,0,3,0,0,False,0.5746643518518518,10.440877323719564,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0.0,0.75,2.7583888888888892,5.635522457075079,1563444686,1563494337,1.4994516596554583,0.0,0.0,2117.3803413756937,0.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0.3302497893409549,False,False,False,46
0x478571d10e2b3bfb2f46d0043c2da521644cc04d,5,3,1,1,0,0,0,False,6.3996759259259255,0.7812895618267708,10798.946688747097,5000.082582,500.0,0.0,0.0,0.0999983483872787,0.0,2,0.46297289478380377,0.0,38.39805555555556,69.91292871635068,1562782360,1563335292,1.7745273905146364,1.3050800753449026,1.0,2119.221140007766,0.0,3.0,2.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,1,0.3412206179120078,False,False,False,49
0x478afeb45241020389f3194cb2e9a6ff5e317733,3,0,1,2,0,0,0,False,38.92679398148148,0.07706773903412596,0.0,236.01787024001987,240.7868924757131,0.0,0.0,1.0202061912974782,0.0,1,236.01787024001987,0.0,467.12152777777777,660.5188544895216,1583422432,1586785707,1.4109986729836463,0.42481117469545127,2.0,1847.804299750822,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1,0.342699144536467,False,True,False,76
0x47917255d73810620c841a35e5ee42c008e951b0,15,9,0,0,6,0,0,False,101.13464120370371,0.14831713270023128,71517.7052526435,0.0,0.0,27918.2529635283,0.0,0.0,0.0,2,0.0,0.3903629528094173,173.37367063492064,336.1721240904805,1561242730,1569980763,1.9278835093992543,0.6588289362623626,0.0,2042.305966439156,10.0,0.0,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,1,0.33394215678834477,False,False,False,58
0x47930c76790c865217472f2ddb4d14c640ee450a,8,3,0,0,5,0,0,False,36.937349537037036,0.2165829465370386,8162.10690269167,0.0,0.0,8147.992874099657,0.0,0.0,0.0,1,0.0,0.9981484955701082,126.64234126984127,203.3533264885967,1560916303,1564107690,1.5931494554671262,0.5982514844216604,0.0,2110.281348406192,8.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.625,0.0,0.0,1,0.3161902007018978,False,False,False,52
0x47945e744d4d1c4770e0e766c9c14619976ecb66,3,1,0,0,2,0,0,False,54.69451388888889,0.05485010811311819,12.079059159232708,0.0,0.0,5169.579969329749,0.0,0.0,0.0,1,0.0,395.2562570741538,656.3341666666666,924.6336474458644,1564952893,1569678499,1.4066416966193467,0.8594806129635412,0.0,2045.8043924086458,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1,0.3310993139230382,False,False,True,49
0x4794764b746913abe38dbc7a373022bfee5b4a06,16,5,2,3,6,0,0,False,259.0996527777778,0.06175230197518918,350.2286605432847,148.28960778197427,151.6245381008543,601.6556794662561,0.0,1.0224893056820494,0.0,3,0.4222024693332205,1.7130028014673058,414.55944444444447,857.6533497577657,1561246217,1583632427,2.0638523831514655,1.004244339809594,1.5,1884.3005961336003,8.0,1.0,7.0,0.0,0.0,0.0,0.3125,0.125,0.1875,0.375,0.0,0.0,1,0.3496837768514833,False,False,True,92
0x479cb37b53d5eb04b6a337ac3d2ea447619eb87e,36,9,11,8,8,0,0,False,103.26476851851852,0.3486184157140109,12394.506728631586,7528.344110361128,7641.120823636898,12191.823586495684,0.0,1.0149802814035238,0.0,4,0.6073446027802871,0.9835679858359136,70.81012698412698,213.84672995418376,1562163791,1571085867,2.9779466899070206,0.6934148021065752,0.7272727272727273,2029.5154109697457,11.0,4.0,20.0,0.0,1.0,0.0,0.25,0.3055555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,1,0.3796595386754458,False,False,False,92
0x479f4e9c7a8b4437643e868fb27df90abf0a6116,8,0,2,5,1,0,0,False,145.15813657407406,0.05511230847137258,0.0,145027.98592264194,143951.03942971647,437.30893276117945,0.0,0.9925742160309673,0.0,1,145027.98592264194,437.30893276117945,497.6850396825397,1312.8650106855391,1569443870,1581985533,2.6326536916393204,1.4100143528917417,2.5,1903.3618693251162,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.125,0.0,0.0,1,0.4712890207153966,False,True,True,76
0x47b2efa18736c6c211505aefd321bec3ac3e8779,12,2,5,3,2,0,0,False,288.77211805555555,0.04155525845362735,3480.6900276264155,1332.2272534192266,521.5552486984877,802.0577954165271,0.0,0.39149120194012743,0.0,2,0.3826380989830535,0.23036450374742773,630.0482575757575,1445.1525708042068,1558786157,1583736068,2.2900824991672146,1.4239311424458663,0.6,1883.101047586862,11.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.25,0.16666666666666666,0.0,0.0,1,0.3651122288717166,False,False,False,67
0x47bba01580830acc3c6362af6386a764f6d6a492,7,0,0,0,7,0,0,False,72.91471064814814,0.09600257530717889,0.0,0.0,0.0,11661.22617057016,0.0,0.0,0.0,1,0.0,11661.22617057016,291.6588425925926,197.20469085440638,1563100501,1569400332,0.6738381424166741,0.6042274442215423,0.0,2049.023917978392,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.34081817015119487,False,False,True,49
0x47ccfe60f534cb9019e8646520a4ced38aa8cf84,5,0,1,4,0,0,0,False,0.04679398148148148,106.85134800890428,0.0,4008.682468133645,8017.378776798227,0.0,0.0,2.0000034526383783,0.0,1,4008.682468133645,0.0,0.28076388888888887,0.35653845444199256,1576978654,1576982697,0.27837953391339226,0.6192668703957717,4.0,1961.2650638327195,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1,0.39663350512988477,True,True,False,58
0x47cd602ad02d7d7da808d1af05025e20ec2c7916,11,0,5,6,0,0,0,False,148.37476851851852,0.07413659417859243,0.0,63000.0,63637.942301293384,0.0,0.0,1.0101260682744981,0.0,2,63000.0,0.0,356.09944444444443,420.45415611512124,1571737773,1584557353,1.1774147584274195,0.8122390952615312,1.2,1873.5954342242248,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,1,0.4113032596669251,False,True,False,82
